<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:837987ab74126c46cb069c45df54d585ac3decc873dfcfb8c0873701a1cb69d8
size 48785
=======
STARTDATE,ENDDATE,TYPE,MANDI
2019-10-27,2019-12-09,Anomaly,UTTAR PRADESH_LUCKNOW
2019-10-27,2019-12-09,Anomaly,KARNATAKA_BANGALORE
2019-10-27,2019-12-09,Anomaly,MAHARASHTRA_LASALGAON
2019-10-27,2019-12-09,Anomaly,NCT OF DELHI_AZADPUR
2019-11-03,2019-12-16,Anomaly,NCT OF DELHI_AZADPUR
2019-11-03,2019-12-16,Anomaly,KARNATAKA_BANGALORE
2019-11-03,2019-12-16,Anomaly,UTTAR PRADESH_LUCKNOW
2019-11-03,2019-12-16,Anomaly,MAHARASHTRA_LASALGAON
2019-11-10,2019-12-23,Anomaly,MAHARASHTRA_LASALGAON
2019-11-10,2019-12-23,Anomaly,KARNATAKA_BANGALORE
2019-11-10,2019-12-23,Anomaly,NCT OF DELHI_AZADPUR
2019-11-10,2019-12-23,Anomaly,UTTAR PRADESH_LUCKNOW
2019-11-17,2019-12-30,Anomaly,KARNATAKA_BANGALORE
2019-11-17,2019-12-30,Anomaly,MAHARASHTRA_LASALGAON
2019-11-17,2019-12-30,Anomaly,NCT OF DELHI_AZADPUR
2019-11-17,2019-12-30,Anomaly,UTTAR PRADESH_LUCKNOW
2019-11-24,2020-01-06,Anomaly,NCT OF DELHI_AZADPUR
2019-11-24,2020-01-06,Anomaly,UTTAR PRADESH_LUCKNOW
2019-11-24,2020-01-06,Anomaly,KARNATAKA_BANGALORE
2019-11-24,2020-01-06,Anomaly,MAHARASHTRA_LASALGAON
2019-12-01,2020-01-13,Anomaly,MAHARASHTRA_LASALGAON
2019-12-01,2020-01-13,Anomaly,NCT OF DELHI_AZADPUR
2019-12-01,2020-01-13,Anomaly,UTTAR PRADESH_LUCKNOW
2019-12-01,2020-01-13,Anomaly,KARNATAKA_BANGALORE
2019-12-08,2020-01-20,Anomaly,NCT OF DELHI_AZADPUR
2019-12-08,2020-01-20,Anomaly,KARNATAKA_BANGALORE
2019-12-08,2020-01-20,Anomaly,MAHARASHTRA_LASALGAON
2019-12-08,2020-01-20,Anomaly,UTTAR PRADESH_LUCKNOW
2019-12-15,2020-01-27,Anomaly,MAHARASHTRA_LASALGAON
2019-12-15,2020-01-27,Anomaly,UTTAR PRADESH_LUCKNOW
2019-12-15,2020-01-27,Normal,NCT OF DELHI_AZADPUR
2019-12-15,2020-01-27,Anomaly,KARNATAKA_BANGALORE
2019-12-22,2020-02-03,Anomaly,KARNATAKA_BANGALORE
2019-12-22,2020-02-03,Anomaly,MAHARASHTRA_LASALGAON
2019-12-22,2020-02-03,Anomaly,UTTAR PRADESH_LUCKNOW
2019-12-22,2020-02-03,Normal,NCT OF DELHI_AZADPUR
2019-12-29,2020-02-10,Anomaly,KARNATAKA_BANGALORE
2019-12-29,2020-02-10,Anomaly,UTTAR PRADESH_LUCKNOW
2019-12-29,2020-02-10,Normal,NCT OF DELHI_AZADPUR
2019-12-29,2020-02-10,Anomaly,MAHARASHTRA_LASALGAON
2020-01-05,2020-02-17,Anomaly,UTTAR PRADESH_LUCKNOW
2020-01-05,2020-02-17,Normal,MAHARASHTRA_LASALGAON
2020-01-05,2020-02-17,Anomaly,KARNATAKA_BANGALORE
2020-01-05,2020-02-17,Normal,NCT OF DELHI_AZADPUR
2020-01-12,2020-02-24,Normal,NCT OF DELHI_AZADPUR
2020-01-12,2020-02-24,Normal,MAHARASHTRA_LASALGAON
2020-01-12,2020-02-24,Normal,KARNATAKA_BANGALORE
2020-01-12,2020-02-24,Anomaly,UTTAR PRADESH_LUCKNOW
2020-01-19,2020-03-02,Normal,MAHARASHTRA_LASALGAON
2020-01-19,2020-03-02,Normal,NCT OF DELHI_AZADPUR
2020-01-19,2020-03-02,Normal,KARNATAKA_BANGALORE
2020-01-19,2020-03-02,Anomaly,UTTAR PRADESH_LUCKNOW
2020-01-26,2020-03-09,Normal,NCT OF DELHI_AZADPUR
2020-01-26,2020-03-09,Normal,MAHARASHTRA_LASALGAON
2020-01-26,2020-03-09,Normal,KARNATAKA_BANGALORE
2020-01-26,2020-03-09,Normal,UTTAR PRADESH_LUCKNOW
2020-02-02,2020-03-16,Normal,MAHARASHTRA_LASALGAON
2020-02-02,2020-03-16,Normal,KARNATAKA_BANGALORE
2020-02-02,2020-03-16,Normal,UTTAR PRADESH_LUCKNOW
2020-02-02,2020-03-16,Normal,NCT OF DELHI_AZADPUR
2020-02-09,2020-03-23,Normal,MAHARASHTRA_LASALGAON
2020-02-09,2020-03-23,Normal,NCT OF DELHI_AZADPUR
2020-02-09,2020-03-23,Normal,KARNATAKA_BANGALORE
2020-02-09,2020-03-23,Normal,UTTAR PRADESH_LUCKNOW
2020-02-16,2020-03-30,Normal,KARNATAKA_BANGALORE
2020-02-16,2020-03-30,Normal,MAHARASHTRA_LASALGAON
2020-02-16,2020-03-30,Normal,NCT OF DELHI_AZADPUR
2020-02-16,2020-03-30,Normal,UTTAR PRADESH_LUCKNOW
2020-02-23,2020-04-06,Normal,UTTAR PRADESH_LUCKNOW
2020-02-23,2020-04-06,Normal,NCT OF DELHI_AZADPUR
2020-02-23,2020-04-06,Normal,MAHARASHTRA_LASALGAON
2020-02-23,2020-04-06,Normal,KARNATAKA_BANGALORE
2020-03-01,2020-04-13,Normal,UTTAR PRADESH_LUCKNOW
2020-03-01,2020-04-13,Normal,NCT OF DELHI_AZADPUR
2020-03-01,2020-04-13,Normal,MAHARASHTRA_LASALGAON
2020-03-01,2020-04-13,Normal,KARNATAKA_BANGALORE
2020-03-08,2020-04-20,Normal,UTTAR PRADESH_LUCKNOW
2020-03-08,2020-04-20,Normal,NCT OF DELHI_AZADPUR
2020-03-08,2020-04-20,Normal,KARNATAKA_BANGALORE
2020-03-08,2020-04-20,Normal,MAHARASHTRA_LASALGAON
2020-03-15,2020-04-27,Normal,UTTAR PRADESH_LUCKNOW
2020-03-15,2020-04-27,Normal,NCT OF DELHI_AZADPUR
2020-03-15,2020-04-27,Normal,KARNATAKA_BANGALORE
2020-03-15,2020-04-27,Normal,MAHARASHTRA_LASALGAON
2020-03-22,2020-05-04,Normal,MAHARASHTRA_LASALGAON
2020-03-22,2020-05-04,Normal,UTTAR PRADESH_LUCKNOW
2020-03-22,2020-05-04,Normal,NCT OF DELHI_AZADPUR
2020-03-22,2020-05-04,Normal,KARNATAKA_BANGALORE
2020-03-29,2020-05-11,Normal,KARNATAKA_BANGALORE
2020-03-29,2020-05-11,Normal,MAHARASHTRA_LASALGAON
2020-03-29,2020-05-11,Normal,UTTAR PRADESH_LUCKNOW
2020-03-29,2020-05-11,Normal,NCT OF DELHI_AZADPUR
2020-04-05,2020-05-18,Normal,NCT OF DELHI_AZADPUR
2020-04-05,2020-05-18,Normal,KARNATAKA_BANGALORE
2020-04-05,2020-05-18,Normal,MAHARASHTRA_LASALGAON
2020-04-05,2020-05-18,Normal,UTTAR PRADESH_LUCKNOW
2020-04-12,2020-05-25,Normal,UTTAR PRADESH_LUCKNOW
2020-04-12,2020-05-25,Normal,MAHARASHTRA_LASALGAON
2020-04-12,2020-05-25,Normal,KARNATAKA_BANGALORE
2020-04-12,2020-05-25,Normal,NCT OF DELHI_AZADPUR
2020-04-19,2020-06-01,Normal,KARNATAKA_BANGALORE
2020-04-19,2020-06-01,Normal,NCT OF DELHI_AZADPUR
2020-04-19,2020-06-01,Normal,UTTAR PRADESH_LUCKNOW
2020-04-19,2020-06-01,Normal,MAHARASHTRA_LASALGAON
2020-04-26,2020-06-08,Normal,NCT OF DELHI_AZADPUR
2020-04-26,2020-06-08,Normal,MAHARASHTRA_LASALGAON
2020-04-26,2020-06-08,Normal,UTTAR PRADESH_LUCKNOW
2020-04-26,2020-06-08,Normal,KARNATAKA_BANGALORE
2020-05-03,2020-06-15,Normal,UTTAR PRADESH_LUCKNOW
2020-05-03,2020-06-15,Normal,MAHARASHTRA_LASALGAON
2020-05-03,2020-06-15,Normal,KARNATAKA_BANGALORE
2020-05-03,2020-06-15,Normal,NCT OF DELHI_AZADPUR
2020-05-10,2020-06-22,Normal,UTTAR PRADESH_LUCKNOW
2020-05-10,2020-06-22,Normal,MAHARASHTRA_LASALGAON
2020-05-10,2020-06-22,Normal,KARNATAKA_BANGALORE
2020-05-10,2020-06-22,Normal,NCT OF DELHI_AZADPUR
2020-05-17,2020-06-29,Normal,MAHARASHTRA_LASALGAON
2020-05-17,2020-06-29,Normal,NCT OF DELHI_AZADPUR
2020-05-17,2020-06-29,Normal,UTTAR PRADESH_LUCKNOW
2020-05-17,2020-06-29,Normal,KARNATAKA_BANGALORE
2020-05-24,2020-07-06,Normal,MAHARASHTRA_LASALGAON
2020-05-24,2020-07-06,Normal,NCT OF DELHI_AZADPUR
2020-05-24,2020-07-06,Normal,KARNATAKA_BANGALORE
2020-05-24,2020-07-06,Normal,UTTAR PRADESH_LUCKNOW
2020-05-31,2020-07-13,Normal,NCT OF DELHI_AZADPUR
2020-05-31,2020-07-13,Normal,MAHARASHTRA_LASALGAON
2020-05-31,2020-07-13,Normal,KARNATAKA_BANGALORE
2020-05-31,2020-07-13,Normal,UTTAR PRADESH_LUCKNOW
2020-06-07,2020-07-20,Normal,MAHARASHTRA_LASALGAON
2020-06-07,2020-07-20,Normal,NCT OF DELHI_AZADPUR
2020-06-07,2020-07-20,Normal,KARNATAKA_BANGALORE
2020-06-07,2020-07-20,Normal,UTTAR PRADESH_LUCKNOW
2020-06-14,2020-07-27,Normal,MAHARASHTRA_LASALGAON
2020-06-14,2020-07-27,Normal,KARNATAKA_BANGALORE
2020-06-14,2020-07-27,Normal,NCT OF DELHI_AZADPUR
2020-06-14,2020-07-27,Normal,UTTAR PRADESH_LUCKNOW
2020-06-21,2020-08-03,Normal,UTTAR PRADESH_LUCKNOW
2020-06-21,2020-08-03,Normal,MAHARASHTRA_LASALGAON
2020-06-21,2020-08-03,Normal,NCT OF DELHI_AZADPUR
2020-06-21,2020-08-03,Normal,KARNATAKA_BANGALORE
2020-06-28,2020-08-10,Normal,KARNATAKA_BANGALORE
2020-06-28,2020-08-10,Normal,MAHARASHTRA_LASALGAON
2020-06-28,2020-08-10,Normal,NCT OF DELHI_AZADPUR
2020-06-28,2020-08-10,Normal,UTTAR PRADESH_LUCKNOW
2020-07-05,2020-08-17,Normal,NCT OF DELHI_AZADPUR
2020-07-05,2020-08-17,Normal,UTTAR PRADESH_LUCKNOW
2020-07-05,2020-08-17,Normal,KARNATAKA_BANGALORE
2020-07-05,2020-08-17,Normal,MAHARASHTRA_LASALGAON
2020-07-12,2020-08-24,Normal,MAHARASHTRA_LASALGAON
2020-07-12,2020-08-24,Normal,NCT OF DELHI_AZADPUR
2020-07-12,2020-08-24,Normal,UTTAR PRADESH_LUCKNOW
2020-07-12,2020-08-24,Normal,KARNATAKA_BANGALORE
2020-07-19,2020-08-31,Normal,NCT OF DELHI_AZADPUR
2020-07-19,2020-08-31,Normal,KARNATAKA_BANGALORE
2020-07-19,2020-08-31,Normal,MAHARASHTRA_LASALGAON
2020-07-19,2020-08-31,Normal,UTTAR PRADESH_LUCKNOW
2020-07-26,2020-09-07,Normal,KARNATAKA_BANGALORE
2020-07-26,2020-09-07,Normal,UTTAR PRADESH_LUCKNOW
2020-07-26,2020-09-07,Normal,NCT OF DELHI_AZADPUR
2020-07-26,2020-09-07,Normal,MAHARASHTRA_LASALGAON
2020-08-02,2020-09-14,Normal,KARNATAKA_BANGALORE
2020-08-02,2020-09-14,Normal,UTTAR PRADESH_LUCKNOW
2020-08-02,2020-09-14,Normal,NCT OF DELHI_AZADPUR
2020-08-02,2020-09-14,Normal,MAHARASHTRA_LASALGAON
2020-08-09,2020-09-21,Normal,NCT OF DELHI_AZADPUR
2020-08-09,2020-09-21,Normal,KARNATAKA_BANGALORE
2020-08-09,2020-09-21,Normal,UTTAR PRADESH_LUCKNOW
2020-08-09,2020-09-21,Normal,MAHARASHTRA_LASALGAON
2020-08-16,2020-09-28,Normal,MAHARASHTRA_LASALGAON
2020-08-16,2020-09-28,Normal,UTTAR PRADESH_LUCKNOW
2020-08-16,2020-09-28,Normal,NCT OF DELHI_AZADPUR
2020-08-16,2020-09-28,Normal,KARNATAKA_BANGALORE
2020-08-23,2020-10-05,Normal,UTTAR PRADESH_LUCKNOW
2020-08-23,2020-10-05,Normal,NCT OF DELHI_AZADPUR
2020-08-23,2020-10-05,Normal,MAHARASHTRA_LASALGAON
2020-08-23,2020-10-05,Normal,KARNATAKA_BANGALORE
2020-08-30,2020-10-12,Normal,NCT OF DELHI_AZADPUR
2020-08-30,2020-10-12,Normal,MAHARASHTRA_LASALGAON
2020-08-30,2020-10-12,Normal,KARNATAKA_BANGALORE
2020-08-30,2020-10-12,Normal,UTTAR PRADESH_LUCKNOW
2020-09-06,2020-10-19,Normal,NCT OF DELHI_AZADPUR
2020-09-06,2020-10-19,Normal,UTTAR PRADESH_LUCKNOW
2020-09-06,2020-10-19,Normal,KARNATAKA_BANGALORE
2020-09-06,2020-10-19,Normal,MAHARASHTRA_LASALGAON
2020-09-13,2020-10-26,Normal,NCT OF DELHI_AZADPUR
2020-09-13,2020-10-26,Normal,UTTAR PRADESH_LUCKNOW
2020-09-13,2020-10-26,Normal,MAHARASHTRA_LASALGAON
2020-09-13,2020-10-26,Normal,KARNATAKA_BANGALORE
2020-09-20,2020-11-02,Normal,MAHARASHTRA_LASALGAON
2020-09-20,2020-11-02,Normal,KARNATAKA_BANGALORE
2020-09-20,2020-11-02,Normal,NCT OF DELHI_AZADPUR
2020-09-20,2020-11-02,Normal,UTTAR PRADESH_LUCKNOW
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
